customer_id,age,segment,credit_score,employment_status,income
1468,52,Prime,759,Employed,52791
1469,32,Subprime,555,Self-Employed,29466
1470,28,Near-Prime,680,Employed,48310
1471,25,Near-Prime,685,Employed,40852
1472,62,Near-Prime,596,Employed,45079
1473,48,Subprime,742,Employed,27830
1474,73,Prime,770,Employed,54678
1475,25,Prime,758,Employed,55854
1476,69,Near-Prime,710,Employed,38487
1477,46,Subprime,622,Unemployed,8000
1478,25,Near-Prime,672,Self-Employed,33853
1479,42,Near-Prime,648,Employed,41958
1480,35,Prime,773,Employed,52508
1481,33,Subprime,603,Employed,27065
1482,48,Prime,717,Employed,51766
1483,53,Near-Prime,750,Employed,33091
1484,63,Prime,761,Employed,50069
1485,43,Prime,779,Employed,51931
1486,53,Prime,805,Employed,55051
1487,63,Prime,750,Employed,58933
1488,38,Near-Prime,695,Employed,38555
1489,70,Prime,782,Employed,44703
1490,73,Prime,721,Employed,41019
1491,50,Prime,752,Employed,80974
1492,46,Prime,755,Employed,43701
1493,36,Prime,711,Employed,49813
1494,33,Prime,842,Employed,60170
1495,59,Near-Prime,609,Employed,42886
1496,53,Near-Prime,615,Self-Employed,44166
1497,46,Near-Prime,745,Unemployed,8671
1498,68,Prime,778,Employed,57385
1499,21,Prime,708,Self-Employed,55613
1500,69,Subprime,616,Self-Employed,26127
1501,58,Near-Prime,753,Employed,41963
1502,22,Prime,748,Unemployed,13166
1503,69,Prime,850,Employed,54777
1504,26,Prime,681,Employed,54844
1505,66,Prime,777,Employed,65681
1506,70,Prime,796,Employed,64613
1507,58,Near-Prime,724,Employed,52671
1508,62,Near-Prime,669,Employed,25950
1509,44,Near-Prime,665,Employed,47240
1510,38,Near-Prime,702,Employed,44812
1511,47,Subprime,628,Employed,22686
1512,61,Near-Prime,710,Unemployed,10754
1513,28,Subprime,642,Unemployed,13153
1514,48,Prime,709,Employed,46708
1515,30,Prime,740,Employed,59425
1516,37,Prime,712,Employed,63713
1517,49,Near-Prime,660,Employed,31431
1518,26,Subprime,640,Employed,27146
1519,34,Prime,754,Employed,58009
1520,42,Subprime,736,Unemployed,8000
1521,74,Prime,757,Employed,46208
1522,26,Subprime,583,Employed,27189
1523,46,Prime,754,Employed,63016
1524,59,Prime,724,Employed,61437
1525,32,Prime,747,Employed,46385
1526,55,Prime,795,Employed,61521
1527,34,Prime,754,Employed,46640
1528,42,Prime,718,Employed,38898
1529,71,Subprime,524,Employed,25797
1530,43,Near-Prime,657,Self-Employed,48983
1531,68,Prime,752,Self-Employed,61559
1532,27,Near-Prime,739,Employed,39987
1533,60,Near-Prime,612,Employed,36666
1534,70,Prime,737,Employed,51102
1535,45,Prime,755,Employed,56087
1536,33,Prime,676,Employed,44315
1537,41,Prime,716,Employed,51518
1538,61,Near-Prime,646,Employed,38275
1539,30,Prime,718,Employed,41489
1540,73,Near-Prime,689,Unemployed,8000
1541,29,Near-Prime,671,Employed,43284
1542,35,Prime,727,Employed,55095
1543,72,Near-Prime,701,Employed,37529
1544,22,Prime,818,Self-Employed,45885
1545,45,Subprime,678,Unemployed,14730
1546,33,Prime,673,Employed,46620
1547,54,Subprime,614,Employed,29509
1548,71,Near-Prime,671,Employed,36097
1549,54,Prime,756,Employed,55362
1550,55,Near-Prime,660,Employed,43660
1551,58,Subprime,587,Employed,19778
1552,23,Near-Prime,687,Employed,39947
1553,62,Subprime,545,Self-Employed,35144
1554,26,Subprime,526,Employed,38569
1555,68,Prime,732,Employed,53699
1556,69,Prime,759,Employed,55416
1557,39,Near-Prime,709,Self-Employed,57690
1558,23,Prime,784,Employed,66349
1559,38,Subprime,550,Unemployed,8148
1560,59,Subprime,597,Employed,24286
1561,29,Prime,788,Self-Employed,64565
1562,72,Prime,796,Self-Employed,44889
1563,32,Near-Prime,677,Employed,48701
1564,25,Prime,741,Self-Employed,58342
1565,23,Subprime,591,Employed,31106
1566,31,Prime,704,Employed,52432
1567,50,Near-Prime,670,Employed,34961
1568,24,Prime,779,Employed,69619
1569,25,Near-Prime,712,Employed,38026
1570,21,Prime,739,Employed,50890
1571,47,Near-Prime,690,Employed,39358
1572,48,Prime,717,Employed,56930
1573,49,Near-Prime,715,Employed,31753
1574,38,Subprime,575,Self-Employed,24610
1575,32,Prime,738,Employed,48819
1576,33,Prime,735,Self-Employed,63452
1577,61,Prime,747,Employed,46140
1578,22,Near-Prime,657,Employed,25953
1579,57,Near-Prime,712,Self-Employed,24263
1580,65,Near-Prime,660,Employed,28236
1581,36,Prime,813,Employed,68615
1582,68,Prime,808,Employed,55162
1583,44,Near-Prime,635,Employed,44009
1584,55,Prime,752,Unemployed,11609
1585,42,Subprime,540,Employed,28337
1586,56,Prime,736,Employed,54252
1587,31,Near-Prime,780,Employed,48356
1588,66,Prime,737,Employed,56459
1589,49,Prime,764,Employed,68990
1590,55,Near-Prime,707,Unemployed,11862
1591,68,Near-Prime,629,Self-Employed,35057
1592,74,Subprime,528,Employed,25017
1593,35,Prime,701,Employed,47725
1594,51,Prime,714,Employed,67175
1595,62,Near-Prime,537,Employed,36759
1596,61,Near-Prime,707,Employed,33612
1597,63,Prime,832,Employed,58197
1598,36,Prime,755,Self-Employed,54028
1599,30,Prime,693,Employed,57945
1600,69,Subprime,541,Employed,39338
1601,52,Prime,731,Employed,64130
1602,71,Prime,709,Employed,55270
1603,22,Prime,784,Employed,40915
1604,44,Prime,782,Employed,50000
1605,43,Prime,703,Employed,62110
1606,22,Near-Prime,716,Employed,30631
1607,58,Prime,811,Employed,76409
1608,51,Subprime,694,Employed,28086
1609,71,Prime,850,Employed,55488
1610,60,Near-Prime,634,Employed,34666
1611,46,Subprime,749,Employed,30980
1612,49,Near-Prime,662,Unemployed,8000
1613,23,Near-Prime,650,Employed,57319
1614,34,Prime,763,Employed,68173
1615,45,Prime,726,Self-Employed,64842
1616,68,Near-Prime,699,Employed,28876
1617,21,Subprime,500,Employed,29232
1618,73,Near-Prime,668,Employed,49672
1619,23,Near-Prime,744,Employed,44744
1620,74,Near-Prime,677,Self-Employed,31983
1621,46,Prime,755,Employed,48499
1622,38,Prime,769,Employed,50480
1623,29,Near-Prime,738,Employed,35172
1624,58,Subprime,480,Employed,37172
1625,43,Prime,773,Employed,35789
1626,41,Near-Prime,666,Employed,45247
1627,21,Prime,756,Employed,42076
1628,41,Near-Prime,732,Employed,32309
1629,47,Prime,702,Self-Employed,34902
1630,62,Prime,709,Employed,49509
1631,26,Near-Prime,583,Employed,52085
1632,64,Prime,728,Employed,57648
1633,56,Near-Prime,746,Unemployed,8000
1634,48,Near-Prime,673,Self-Employed,48137
1635,65,Subprime,499,Unemployed,13693
1636,37,Prime,730,Employed,56040
1637,60,Prime,690,Employed,75347
1638,72,Prime,704,Employed,63215
1639,23,Subprime,603,Employed,32095
1640,32,Subprime,509,Employed,23179
1641,59,Near-Prime,735,Self-Employed,45019
1642,32,Subprime,575,Unemployed,10650
1643,22,Near-Prime,684,Self-Employed,44158
1644,66,Near-Prime,666,Unemployed,8000
1645,42,Prime,780,Employed,56280
1646,43,Near-Prime,719,Employed,33465
1647,50,Prime,763,Employed,33528
1648,25,Subprime,613,Unemployed,12994
1649,29,Near-Prime,669,Employed,27980
1650,41,Near-Prime,707,Self-Employed,40857
1651,31,Prime,736,Employed,58330
1652,25,Prime,750,Employed,58265
1653,55,Prime,739,Employed,52169
1654,47,Prime,731,Employed,57712
1655,69,Prime,722,Self-Employed,59709
1656,22,Subprime,608,Employed,32409
1657,44,Near-Prime,745,Employed,53867
1658,51,Prime,796,Employed,57341
1659,53,Prime,699,Employed,55640
1660,59,Prime,801,Employed,45932
1661,50,Near-Prime,664,Employed,43487
1662,66,Near-Prime,710,Self-Employed,45339
1663,57,Subprime,525,Employed,26846
1664,71,Prime,755,Employed,60446
1665,48,Subprime,598,Employed,26244
1666,51,Subprime,490,Employed,32025
1667,31,Prime,774,Employed,64126
1668,43,Subprime,660,Employed,33391
1669,22,Prime,743,Employed,56178
1670,60,Subprime,661,Self-Employed,21760
1671,61,Prime,742,Employed,48880
1672,47,Subprime,630,Unemployed,11785
1673,55,Subprime,446,Unemployed,17346
1674,22,Subprime,725,Employed,25955
1675,59,Near-Prime,754,Employed,43646
1676,57,Prime,738,Employed,49439
1677,41,Prime,671,Employed,45260
1678,25,Prime,761,Employed,48236
1679,72,Prime,692,Employed,34175
1680,65,Near-Prime,702,Employed,50827
1681,41,Prime,766,Employed,32698
1682,49,Subprime,523,Employed,26417
1683,40,Near-Prime,736,Employed,30574
1684,58,Subprime,628,Unemployed,8000
1685,40,Prime,789,Employed,68765
1686,70,Subprime,580,Employed,29206
1687,45,Subprime,495,Self-Employed,22207
1688,22,Prime,789,Employed,49104
1689,52,Near-Prime,666,Employed,33876
1690,46,Near-Prime,610,Employed,39651
1691,26,Prime,804,Employed,56728
1692,61,Near-Prime,784,Employed,55164
1693,23,Prime,748,Self-Employed,35836
1694,53,Prime,836,Employed,54651
1695,21,Prime,753,Self-Employed,51844
1696,71,Prime,734,Employed,64465
1697,25,Prime,724,Employed,58548
1698,33,Prime,815,Self-Employed,60903
1699,39,Subprime,533,Employed,30070
1700,32,Near-Prime,716,Self-Employed,32544
1701,68,Subprime,546,Employed,35267
1702,45,Prime,731,Employed,62985
1703,71,Prime,791,Employed,64155
1704,55,Near-Prime,660,Self-Employed,50112
1705,32,Prime,733,Self-Employed,59176
1706,50,Prime,795,Employed,69809
1707,25,Near-Prime,759,Employed,43021
1708,54,Prime,775,Employed,52809
1709,42,Near-Prime,647,Unemployed,9980
1710,59,Near-Prime,654,Employed,39809
1711,33,Prime,753,Employed,49806
1712,67,Prime,762,Employed,71318
1713,74,Near-Prime,630,Employed,42370
1714,23,Prime,778,Employed,55947
1715,73,Prime,753,Unemployed,11164
1716,40,Subprime,477,Employed,45879
1717,51,Prime,712,Self-Employed,43682
1718,25,Near-Prime,654,Employed,33239
1719,44,Subprime,575,Employed,19716
1720,60,Prime,825,Employed,52674
1721,74,Prime,759,Employed,57455
1722,53,Prime,716,Self-Employed,50346
1723,28,Prime,758,Employed,49602
1724,44,Prime,735,Employed,56424
1725,70,Near-Prime,696,Employed,35983
1726,40,Prime,773,Employed,58101
1727,36,Near-Prime,740,Unemployed,13342
1728,70,Subprime,578,Employed,32062
1729,72,Subprime,678,Employed,33286
1730,32,Near-Prime,725,Employed,48687
1731,33,Prime,721,Employed,57828
1732,65,Near-Prime,790,Employed,38730
1733,62,Near-Prime,696,Employed,33821
1734,59,Prime,716,Employed,51088
1735,45,Prime,816,Employed,49763
1736,66,Subprime,704,Unemployed,12195
1737,52,Prime,748,Employed,58467
1738,44,Prime,729,Employed,61967
1739,68,Prime,743,Unemployed,8000
1740,67,Prime,778,Employed,69317
1741,64,Subprime,656,Unemployed,8719
1742,29,Near-Prime,708,Unemployed,8000
1743,60,Near-Prime,685,Employed,36486
1744,70,Prime,809,Employed,79837
1745,43,Prime,737,Employed,51122
1746,70,Prime,791,Employed,51749
1747,33,Prime,738,Employed,53078
1748,52,Prime,767,Employed,53513
1749,70,Near-Prime,674,Employed,33748
1750,35,Prime,747,Employed,56432
1751,56,Near-Prime,661,Employed,48604
1752,69,Prime,803,Self-Employed,58142
1753,25,Prime,720,Employed,43888
1754,42,Prime,720,Employed,51556
1755,36,Subprime,707,Unemployed,8345
1756,61,Subprime,638,Employed,28317
1757,30,Subprime,436,Unemployed,13991
1758,44,Prime,727,Employed,53511
1759,38,Prime,677,Employed,54118
1760,69,Near-Prime,632,Self-Employed,54221
1761,38,Prime,624,Employed,63762
1762,27,Subprime,571,Employed,31444
1763,24,Prime,704,Employed,74581
1764,46,Prime,752,Self-Employed,59898
1765,25,Prime,684,Employed,35134
1766,36,Prime,753,Self-Employed,63326
1767,55,Near-Prime,659,Employed,27263
1768,46,Prime,810,Employed,59520
1769,38,Prime,806,Self-Employed,37862
1770,49,Prime,781,Employed,50331
1771,43,Prime,736,Employed,51362
1772,73,Near-Prime,779,Self-Employed,33839
1773,34,Subprime,486,Unemployed,8953
1774,35,Subprime,495,Employed,34195
1775,69,Near-Prime,675,Employed,34288
1776,53,Prime,840,Employed,60451
1777,45,Near-Prime,669,Self-Employed,32274
1778,41,Prime,742,Employed,53105
1779,37,Prime,692,Employed,58238
1780,43,Subprime,636,Unemployed,8000
1781,63,Prime,788,Employed,41882
1782,37,Subprime,627,Employed,30951
1783,34,Prime,724,Employed,66230
1784,49,Near-Prime,644,Employed,39367
1785,40,Near-Prime,615,Employed,36341
1786,50,Subprime,585,Employed,28934
1787,39,Near-Prime,625,Employed,40443
1788,73,Near-Prime,621,Employed,41943
1789,59,Prime,733,Employed,29717
1790,33,Near-Prime,655,Employed,31447
1791,38,Prime,728,Employed,46547
1792,43,Near-Prime,703,Employed,41206
1793,66,Near-Prime,683,Employed,41487
1794,53,Near-Prime,665,Employed,45089
1795,59,Prime,757,Unemployed,10772
1796,60,Prime,710,Self-Employed,41992
1797,38,Near-Prime,685,Self-Employed,51576
1798,29,Prime,756,Employed,67719
1799,53,Prime,689,Employed,42418
1800,52,Prime,789,Employed,58327
1801,74,Subprime,527,Unemployed,8213
1802,37,Near-Prime,684,Employed,41110
1803,39,Prime,796,Employed,65533
1804,47,Prime,787,Employed,76301
1805,26,Prime,751,Employed,62512
1806,55,Near-Prime,661,Unemployed,10884
1807,57,Near-Prime,727,Self-Employed,37281
1808,54,Prime,776,Employed,56821
1809,40,Prime,725,Employed,68597
1810,45,Prime,718,Self-Employed,54552
1811,24,Near-Prime,576,Employed,32911
1812,30,Near-Prime,687,Unemployed,8000
1813,30,Prime,746,Employed,60130
1814,44,Prime,795,Employed,57472
1815,41,Prime,764,Employed,48540
1816,31,Subprime,660,Employed,34156
1817,47,Prime,722,Self-Employed,50782
1818,36,Near-Prime,736,Unemployed,9596
1819,46,Near-Prime,653,Employed,39866
1820,50,Prime,781,Employed,51490
1821,69,Prime,691,Employed,57358
1822,36,Prime,759,Self-Employed,66515
1823,27,Near-Prime,580,Employed,30860
1824,36,Near-Prime,666,Employed,43908
1825,55,Near-Prime,702,Employed,41377
1826,36,Near-Prime,653,Employed,41230
1827,60,Prime,707,Employed,63718
1828,32,Subprime,630,Employed,28295
1829,55,Near-Prime,674,Employed,43841
1830,69,Prime,730,Employed,62158
1831,41,Subprime,582,Employed,24973
1832,70,Near-Prime,811,Employed,42393
1833,63,Near-Prime,737,Employed,37993
1834,56,Near-Prime,738,Employed,38938
1835,68,Subprime,606,Employed,26067
1836,37,Near-Prime,688,Unemployed,11413
1837,52,Prime,654,Employed,55816
1838,61,Prime,722,Self-Employed,58945
1839,26,Subprime,551,Unemployed,9947
1840,44,Prime,675,Employed,38958
1841,47,Prime,703,Employed,55313
1842,40,Prime,670,Employed,55635
1843,45,Prime,748,Employed,57425
1844,22,Near-Prime,720,Employed,35250
1845,29,Subprime,646,Employed,20827
1846,48,Prime,766,Employed,61246
1847,73,Prime,711,Employed,52263
1848,58,Prime,672,Employed,56712
1849,23,Subprime,474,Unemployed,9155
1850,40,Near-Prime,616,Employed,39951
1851,26,Prime,714,Self-Employed,50507
1852,59,Subprime,570,Employed,22191
1853,53,Subprime,519,Self-Employed,30842
1854,21,Subprime,600,Unemployed,8190
1855,57,Subprime,566,Unemployed,10491
1856,26,Prime,750,Employed,59104
1857,65,Near-Prime,737,Employed,35305
1858,54,Prime,702,Employed,42961
1859,67,Subprime,605,Employed,42556
1860,35,Near-Prime,679,Employed,35777
1861,65,Near-Prime,663,Unemployed,11870
1862,46,Near-Prime,724,Employed,55515
1863,34,Prime,785,Employed,62899
1864,74,Near-Prime,632,Employed,37596
1865,27,Subprime,569,Unemployed,9798
1866,66,Subprime,596,Unemployed,8000
1867,51,Prime,739,Employed,63816
1868,44,Prime,773,Employed,60662
1869,51,Prime,761,Employed,49855
1870,49,Near-Prime,771,Employed,31662
1871,62,Subprime,488,Employed,20072
1872,52,Prime,745,Self-Employed,64865
1873,37,Near-Prime,634,Unemployed,10361
1874,34,Subprime,616,Employed,29289
1875,60,Near-Prime,599,Employed,33416
1876,56,Near-Prime,697,Employed,28291
1877,68,Near-Prime,648,Employed,47700
1878,44,Near-Prime,643,Employed,40336
1879,65,Prime,692,Employed,64072
1880,74,Near-Prime,656,Employed,36912
1881,47,Near-Prime,734,Employed,38105
1882,45,Subprime,578,Employed,32279
1883,52,Near-Prime,711,Employed,45858
1884,72,Near-Prime,763,Employed,46380
1885,38,Prime,760,Employed,52047
1886,66,Prime,727,Employed,61145
1887,38,Prime,768,Employed,66090
1888,57,Prime,728,Employed,53952
1889,46,Near-Prime,654,Employed,35892
1890,29,Subprime,488,Unemployed,14028
1891,55,Prime,787,Employed,48455
1892,28,Prime,734,Employed,61294
1893,40,Subprime,590,Employed,27649
1894,74,Prime,708,Employed,36584
1895,62,Near-Prime,701,Self-Employed,49028
1896,42,Near-Prime,641,Unemployed,8000
1897,39,Near-Prime,672,Unemployed,8000
1898,50,Prime,785,Employed,60273
1899,73,Prime,781,Employed,60270
1900,48,Near-Prime,678,Employed,34899
1901,55,Near-Prime,591,Employed,41182
1902,63,Prime,850,Employed,29685
1903,31,Near-Prime,767,Self-Employed,45655
1904,51,Prime,778,Self-Employed,57497
1905,69,Near-Prime,642,Employed,39634
1906,68,Prime,745,Employed,55208
1907,59,Subprime,547,Employed,30959
1908,56,Prime,800,Employed,54710
1909,50,Prime,760,Employed,36259
1910,43,Prime,718,Self-Employed,76963
1911,39,Prime,731,Employed,67008
1912,32,Subprime,647,Self-Employed,20290
1913,35,Subprime,676,Employed,25929
1914,51,Prime,811,Employed,52639
1915,63,Prime,780,Self-Employed,65788
1916,57,Near-Prime,667,Employed,22725
1917,57,Subprime,385,Unemployed,8502
1918,35,Near-Prime,694,Employed,25914
1919,49,Prime,749,Employed,52149
1920,70,Prime,755,Employed,50274
1921,63,Near-Prime,682,Employed,40637
1922,46,Prime,696,Employed,48951
1923,64,Near-Prime,707,Self-Employed,33991
1924,22,Prime,775,Employed,61196
1925,40,Near-Prime,714,Employed,43637
1926,35,Prime,787,Unemployed,11654
1927,72,Near-Prime,710,Unemployed,9469
1928,24,Prime,733,Employed,49282
1929,42,Near-Prime,676,Unemployed,9643
1930,70,Prime,753,Employed,60011
1931,58,Near-Prime,685,Employed,22585
1932,43,Near-Prime,729,Employed,43152
1933,46,Near-Prime,712,Unemployed,10927
1934,71,Near-Prime,783,Employed,40497
1935,31,Near-Prime,790,Employed,38805
1936,48,Subprime,584,Employed,12603
1937,22,Prime,596,Employed,50601
1938,28,Subprime,654,Self-Employed,38736
1939,49,Prime,728,Employed,55129
1940,31,Prime,717,Employed,51927
1941,57,Prime,734,Unemployed,10050
1942,38,Prime,732,Employed,58547
1943,70,Near-Prime,710,Self-Employed,45270
1944,34,Near-Prime,602,Employed,38168
1945,74,Near-Prime,626,Employed,43399
1946,30,Near-Prime,697,Employed,53413
1947,55,Prime,774,Employed,65062
1948,29,Prime,775,Self-Employed,78403
1949,55,Prime,718,Employed,48432
1950,31,Prime,710,Self-Employed,71761
1951,64,Prime,729,Employed,47093
1952,32,Prime,759,Employed,58535
1953,23,Near-Prime,754,Employed,45859
1954,73,Near-Prime,577,Employed,35913
1955,59,Subprime,566,Self-Employed,28527
1956,34,Subprime,500,Employed,33462
1957,48,Near-Prime,597,Employed,34317
1958,31,Prime,788,Employed,71693
1959,59,Near-Prime,707,Employed,28923
1960,45,Near-Prime,702,Unemployed,15819
1961,41,Prime,786,Employed,65013
1962,30,Prime,730,Employed,54102
1963,63,Subprime,554,Employed,25583
1964,35,Prime,837,Employed,49929
1965,39,Near-Prime,667,Employed,38913
1966,68,Near-Prime,716,Employed,39612
1967,42,Prime,750,Employed,67552
1968,41,Prime,676,Employed,74686
1969,72,Prime,668,Employed,56993
1970,64,Prime,726,Employed,46543
1971,52,Prime,792,Employed,49542
1972,70,Subprime,627,Employed,26901
1973,43,Prime,786,Employed,44698
1974,33,Near-Prime,630,Employed,30568
1975,25,Prime,814,Employed,75971
1976,24,Subprime,522,Employed,29815
1977,48,Prime,758,Employed,46668
1978,34,Prime,749,Unemployed,12449
1979,28,Subprime,569,Self-Employed,20929
1980,29,Subprime,660,Employed,21423
1981,71,Prime,721,Employed,46969
1982,55,Subprime,499,Self-Employed,37927
1983,57,Prime,750,Employed,52471
1984,41,Prime,734,Employed,30582
1985,38,Prime,850,Self-Employed,67100
1986,53,Prime,777,Employed,51936
1987,28,Near-Prime,659,Employed,25204
1988,71,Prime,707,Employed,51833
1989,69,Prime,674,Unemployed,11563
1990,37,Near-Prime,628,Employed,43232
1991,63,Near-Prime,685,Employed,54387
1992,51,Prime,807,Employed,46472
1993,54,Near-Prime,736,Employed,40373
1994,26,Prime,759,Employed,48004
1995,42,Near-Prime,663,Unemployed,8000
1996,34,Near-Prime,693,Employed,47084
1997,23,Subprime,548,Unemployed,11389
1998,32,Prime,818,Employed,57836
1999,56,Prime,742,Employed,59267
2000,32,Prime,746,Employed,48145
2001,65,Prime,661,Employed,44943
2002,22,Prime,742,Employed,55376
2003,22,Subprime,630,Employed,34967
2004,35,Prime,707,Employed,71080
2005,43,Prime,719,Employed,62954
2006,49,Near-Prime,719,Employed,40233
2007,37,Prime,690,Employed,57697
2008,52,Near-Prime,732,Employed,40092
2009,27,Prime,728,Unemployed,8000
2010,50,Prime,734,Employed,55246
2011,48,Prime,705,Employed,41651
2012,34,Prime,765,Employed,53759
2013,64,Subprime,727,Employed,37816
2014,50,Prime,781,Employed,63228
2015,37,Near-Prime,636,Self-Employed,32615
2016,52,Prime,795,Employed,54275
2017,66,Prime,737,Employed,46656
2018,26,Subprime,662,Employed,27624
2019,71,Prime,782,Employed,65411
2020,44,Near-Prime,532,Unemployed,11959
2021,26,Subprime,519,Employed,42904
2022,47,Near-Prime,727,Employed,49539
2023,38,Subprime,589,Employed,29224
2024,44,Prime,709,Employed,61771
2025,57,Prime,724,Employed,52975
2026,44,Prime,673,Employed,43724
2027,58,Near-Prime,675,Employed,50446
2028,54,Subprime,712,Employed,34053
2029,60,Prime,782,Employed,52589
2030,67,Near-Prime,789,Employed,42191
2031,35,Prime,785,Employed,67409
2032,31,Near-Prime,731,Employed,46770
2033,42,Prime,828,Employed,40368
2034,74,Subprime,602,Unemployed,10730
2035,44,Near-Prime,670,Employed,38658
2036,21,Prime,791,Employed,66130
2037,38,Prime,808,Employed,65310
2038,64,Prime,730,Employed,68186
2039,32,Prime,721,Employed,43821
2040,63,Prime,755,Employed,47158
2041,48,Subprime,629,Employed,34684
2042,60,Near-Prime,719,Employed,35266
2043,27,Near-Prime,608,Self-Employed,27828
2044,43,Prime,826,Self-Employed,60325
2045,41,Subprime,541,Unemployed,8358
2046,54,Near-Prime,666,Self-Employed,54318
2047,31,Prime,713,Self-Employed,57961
2048,42,Near-Prime,814,Employed,41282
2049,62,Near-Prime,692,Employed,37046
2050,55,Prime,715,Employed,70908
2051,72,Prime,784,Employed,58585
2052,49,Prime,780,Self-Employed,50915
2053,62,Prime,742,Employed,47059
2054,48,Subprime,630,Self-Employed,27559
2055,38,Subprime,530,Self-Employed,22134
2056,34,Near-Prime,655,Unemployed,13086
2057,38,Prime,669,Employed,36916
2058,48,Prime,697,Unemployed,9581
2059,44,Near-Prime,770,Employed,44881
2060,28,Near-Prime,762,Employed,42736
2061,62,Prime,752,Employed,47827
2062,74,Near-Prime,763,Employed,45282
2063,65,Subprime,570,Employed,22683
2064,73,Prime,740,Employed,54776
2065,28,Prime,752,Employed,61518
2066,24,Near-Prime,673,Employed,43703
2067,47,Prime,741,Employed,48249
2068,56,Prime,795,Employed,66974
2069,25,Prime,756,Employed,55866
2070,53,Prime,778,Employed,62429
2071,69,Near-Prime,731,Employed,52232
2072,54,Near-Prime,699,Employed,48940
2073,50,Prime,711,Employed,66201
2074,28,Subprime,498,Unemployed,10578
2075,59,Subprime,588,Employed,32763
2076,67,Subprime,569,Unemployed,10640
2077,46,Prime,753,Employed,42906
2078,57,Prime,749,Unemployed,10908
2079,54,Subprime,735,Employed,29538
2080,27,Near-Prime,613,Employed,44669
2081,60,Prime,670,Employed,53720
2082,48,Prime,763,Employed,47385
2083,59,Prime,734,Employed,61565
2084,59,Subprime,598,Employed,20120
2085,48,Near-Prime,709,Self-Employed,51670
2086,34,Prime,801,Employed,52685
2087,73,Prime,689,Employed,57455
2088,70,Near-Prime,652,Employed,44468
2089,58,Subprime,605,Self-Employed,31544
2090,24,Prime,780,Employed,40910
2091,62,Near-Prime,789,Employed,46592
2092,38,Subprime,637,Employed,29818
2093,64,Prime,747,Employed,48647
2094,68,Near-Prime,635,Self-Employed,34002
2095,45,Prime,727,Employed,51659
2096,27,Near-Prime,650,Employed,29610
2097,58,Near-Prime,712,Employed,53778
2098,48,Near-Prime,692,Employed,51889
2099,25,Near-Prime,613,Employed,43613
2100,23,Prime,732,Employed,52766
2101,64,Subprime,632,Employed,26817
2102,51,Near-Prime,697,Unemployed,12274
2103,67,Prime,772,Employed,72578
2104,62,Near-Prime,699,Employed,35436
2105,40,Near-Prime,761,Employed,31059
2106,39,Prime,759,Employed,70476
2107,68,Subprime,556,Unemployed,8000
2108,31,Subprime,525,Employed,21948
2109,60,Prime,759,Employed,52531
2110,23,Subprime,433,Self-Employed,18637
2111,43,Prime,742,Employed,66121
2112,27,Prime,741,Employed,63569
2113,43,Prime,695,Employed,49252
2114,27,Subprime,524,Employed,35677
2115,66,Near-Prime,720,Employed,51594
2116,54,Prime,759,Employed,53868
2117,62,Prime,754,Employed,50493
2118,39,Near-Prime,695,Employed,58076
2119,29,Prime,753,Employed,62211
2120,68,Subprime,654,Unemployed,10768
2121,71,Subprime,587,Employed,36181
2122,38,Near-Prime,607,Unemployed,10905
2123,61,Subprime,677,Employed,24966
2124,68,Prime,764,Employed,55801
2125,65,Subprime,544,Employed,34231
2126,62,Near-Prime,617,Employed,24062
2127,45,Near-Prime,699,Self-Employed,37695
2128,72,Prime,745,Self-Employed,68830
2129,34,Subprime,674,Employed,24928
2130,64,Prime,736,Employed,70461
2131,45,Prime,716,Employed,69147
2132,39,Prime,785,Self-Employed,54344
2133,59,Near-Prime,726,Employed,35451
2134,35,Near-Prime,688,Employed,37701
2135,36,Near-Prime,713,Employed,61316
2136,47,Subprime,577,Unemployed,15623
2137,60,Prime,759,Employed,56253
2138,30,Near-Prime,738,Employed,35134
2139,24,Prime,775,Unemployed,10351
2140,71,Subprime,569,Self-Employed,29462
2141,39,Subprime,661,Self-Employed,20539
2142,48,Near-Prime,561,Employed,40640
2143,41,Near-Prime,782,Employed,50579
2144,67,Prime,681,Employed,37006
2145,34,Prime,724,Employed,63265
2146,53,Subprime,577,Self-Employed,36248
2147,68,Prime,744,Employed,49394
2148,30,Prime,790,Employed,71941
2149,39,Prime,707,Employed,48096
2150,50,Subprime,595,Employed,30646
2151,42,Prime,726,Employed,51932
2152,23,Prime,761,Employed,51930
2153,57,Near-Prime,676,Employed,35061
2154,61,Subprime,585,Self-Employed,32191
2155,38,Prime,728,Employed,63488
2156,31,Prime,729,Employed,54355
2157,68,Prime,761,Employed,41400
2158,22,Prime,787,Employed,59031
2159,32,Prime,726,Employed,59220
2160,74,Near-Prime,636,Employed,38266
2161,26,Near-Prime,710,Employed,54937
2162,63,Near-Prime,678,Employed,27488
2163,60,Prime,783,Employed,32827
2164,64,Subprime,525,Employed,23614
2165,49,Prime,678,Employed,62104
2166,50,Subprime,548,Self-Employed,21664
2167,22,Near-Prime,641,Employed,32152
2168,29,Prime,746,Self-Employed,64510
2169,67,Near-Prime,648,Self-Employed,43700
2170,22,Prime,779,Self-Employed,58770
2171,49,Near-Prime,665,Unemployed,12344
2172,53,Prime,756,Employed,50748
2173,30,Prime,756,Employed,51210
2174,54,Subprime,591,Employed,32858
2175,64,Prime,749,Employed,41551
