account_id,customer_id,credit_limit,balance,utilisation_rate
2553,2553,4373,3642,0.8328378687399954
2554,2554,2131,2405,1.1285781323322384
2555,2555,10010,3617,0.3613386613386613
2556,2556,3035,2276,0.7499176276771005
2557,2557,5513,5547,1.0061672410665699
2558,2558,13003,5272,0.40544489733138506
2559,2559,8607,3706,0.430579760659928
2560,2560,7132,4471,0.6268928771733034
2561,2561,7078,2696,0.3808985589149477
2562,2562,4229,3232,0.7642468668716008
2563,2563,5309,1869,0.352043699378414
2564,2564,10641,4740,0.4454468564984494
2565,2565,6832,3529,0.5165398126463701
2566,2566,5671,4204,0.7413154646446835
2567,2567,11052,2788,0.2522620340209917
2568,2568,6961,4035,0.5796580951012785
2569,2569,2727,2910,1.0671067106710672
2570,2570,5474,3779,0.6903544026306174
2571,2571,5680,3066,0.5397887323943662
2572,2572,2243,2691,1.1997325011145787
2573,2573,8080,2708,0.33514851485148517
2574,2574,8519,4142,0.48620730132644674
2575,2575,7212,3683,0.5106766500277315
2576,2576,4262,3225,0.7566870014077898
2577,2577,5009,5220,1.042124176482332
2578,2578,6394,4368,0.683140444166406
2579,2579,10170,5359,0.5269419862340217
2580,2580,5794,2709,0.4675526406627546
2581,2581,9578,4545,0.4745249530173314
2582,2582,4432,3239,0.7308212996389891
2583,2583,4505,1820,0.4039955604883463
2584,2584,9529,3560,0.37359638996746775
2585,2585,7044,4958,0.7038614423622942
2586,2586,8317,6130,0.7370446074305639
2587,2587,12895,3349,0.25971306708026365
2588,2588,6104,2822,0.46231979030144166
2589,2589,11277,6300,0.5586592178770949
2590,2590,1994,1498,0.7512537612838516
2591,2591,5052,5414,1.071654790182106
2592,2592,2774,3306,1.1917808219178083
2593,2593,5638,4271,0.7575381340901028
2594,2594,6661,3777,0.5670319771806035
2595,2595,8693,4061,0.46715748303232485
2596,2596,6294,6180,0.9818875119161106
2597,2597,12175,10527,0.8646406570841889
2598,2598,8231,4275,0.5193779613655692
2599,2599,6826,3620,0.5303252270729564
2600,2600,12626,7056,0.5588468240139395
2601,2601,6790,4445,0.654639175257732
2602,2602,12844,8022,0.6245717844908129
2603,2603,7295,6212,0.8515421521590131
2604,2604,6352,3196,0.5031486146095718
2605,2605,10290,4139,0.4022351797862002
2606,2606,4524,1564,0.34571175950486294
2607,2607,9014,5046,0.5597958730863102
2608,2608,8848,4264,0.4819168173598553
2609,2609,3573,1795,0.5023789532605654
2610,2610,7374,2068,0.28044480607540007
2611,2611,5705,5792,1.0152497808939527
2612,2612,9476,1988,0.2097931616715914
2613,2613,8648,4280,0.49491211840888066
2614,2614,8719,7138,0.8186718660396834
2615,2615,8207,4370,0.5324722797611795
2616,2616,8817,3450,0.39128955427015993
2617,2617,10981,2883,0.2625443948638557
2618,2618,8198,4410,0.5379360819712125
2619,2619,2753,3166,1.1500181620050853
2620,2620,4492,1635,0.36398040961709704
2621,2621,4595,3452,0.7512513601741023
2622,2622,2553,3063,1.199764982373678
2623,2623,9317,4666,0.5008049801438231
2624,2624,2889,2169,0.7507788161993769
2625,2625,13316,8071,0.6061129468308801
2626,2626,2442,1625,0.6654381654381655
2627,2627,11801,3012,0.255232607406152
2628,2628,6329,5142,0.812450624111234
2629,2629,10613,4129,0.3890511636672006
2630,2630,10492,4223,0.40249714067861225
2631,2631,2672,1401,0.5243263473053892
2632,2632,5982,3322,0.5553326646606486
2633,2633,8475,5597,0.6604129793510325
2634,2634,6734,4709,0.6992871992871993
2635,2635,6689,6749,1.0089699506652714
2636,2636,8574,7442,0.8679729414508981
2637,2637,1000,966,0.966
2638,2638,5198,1889,0.36340900346287036
2639,2639,2254,1810,0.80301685891748
2640,2640,6107,6603,1.0812182741116751
2641,2641,8348,3211,0.3846430282702444
2642,2642,7788,5273,0.6770672829994864
2643,2643,7034,4649,0.6609326130224623
2644,2644,8454,966,0.11426543647977289
2645,2645,14322,7820,0.5460131266582879
2646,2646,7520,4812,0.6398936170212766
2647,2647,1679,1406,0.8374032162001191
2648,2648,6838,6131,0.8966071950862825
2649,2649,12220,2441,0.1997545008183306
2650,2650,10627,2573,0.24211913051660863
2651,2651,12212,5870,0.48067474615132655
2652,2652,8549,4458,0.5214644987717861
2653,2653,7780,5084,0.6534704370179949
2654,2654,9230,5038,0.5458288190682556
2655,2655,5504,2263,0.41115552325581395
2656,2656,10326,4976,0.4818903738136742
2657,2657,4469,4469,1.0
2658,2658,4548,1734,0.3812664907651715
2659,2659,10021,4443,0.44336892525696037
2660,2660,6368,3711,0.5827575376884422
2661,2661,10588,3724,0.3517189270872686
2662,2662,1537,1498,0.9746258945998699
2663,2663,9421,2614,0.2774652372359622
2664,2664,6078,4457,0.7333004277722935
2665,2665,6319,4814,0.7618294033866118
2666,2666,8824,5405,0.6125339981867634
2667,2667,9863,2776,0.28145594646659233
2668,2668,5138,1792,0.34877384196185285
2669,2669,7694,5430,0.7057447361580452
2670,2670,9947,4049,0.40705740424248515
2671,2671,6226,7471,1.199967876646322
2672,2672,7604,3944,0.518674381904261
2673,2673,7222,4778,0.6615895873719191
2674,2674,9413,3991,0.42398810156167005
2675,2675,2744,1496,0.5451895043731778
2676,2676,8886,4750,0.5345487283367094
2677,2677,10258,4494,0.4380970949502827
2678,2678,10103,4427,0.43818667722458676
2679,2679,9974,4629,0.464106677361139
2680,2680,6138,4261,0.6942000651678071
2681,2681,11051,2089,0.18903266672699304
2682,2682,4737,5017,1.0591091408064175
2683,2683,10474,3383,0.32299026160015276
2684,2684,7825,3359,0.42926517571884987
2685,2685,6883,4424,0.6427429899753014
2686,2686,7912,5672,0.7168857431749242
2687,2687,12907,2515,0.19485550476485627
2688,2688,9563,4346,0.4544598975216982
2689,2689,13252,6505,0.4908693027467552
2690,2690,8759,1960,0.2237698367393538
2691,2691,5611,4547,0.8103724826234183
2692,2692,5888,3964,0.673233695652174
2693,2693,8815,4223,0.4790697674418605
2694,2694,7452,2327,0.3122651637144391
2695,2695,2351,2241,0.9532113994045087
2696,2696,6752,5520,0.8175355450236966
2697,2697,7582,5121,0.6754154576628858
2698,2698,13889,5179,0.37288501691986464
2699,2699,5349,3010,0.5627220041129183
2700,2700,5471,3797,0.6940230305245841
2701,2701,4843,3195,0.6597150526533141
2702,2702,4625,4977,1.076108108108108
2703,2703,10629,4017,0.3779283093423652
2704,2704,7246,1936,0.26718189345845983
2705,2705,4646,3353,0.7216960826517435
2706,2706,4452,3252,0.7304582210242587
2707,2707,9766,5542,0.5674790088060618
2708,2708,10516,4744,0.45112209965766453
2709,2709,7234,3965,0.5481061653303843
2710,2710,5244,1561,0.29767353165522503
2711,2711,4687,3180,0.6784723703861745
2712,2712,7031,3586,0.5100270231830465
2713,2713,13222,3529,0.26690364543941913
2714,2714,8141,2611,0.3207222699914015
2715,2715,13551,4991,0.3683123016751531
2716,2716,10659,6786,0.6366450886574726
2717,2717,3910,2095,0.5358056265984654
2718,2718,3714,1976,0.5320409262250942
2719,2719,4363,3851,0.8826495530598212
2720,2720,4149,1885,0.4543263436972764
2721,2721,4144,3012,0.7268339768339769
2722,2722,7759,4793,0.6177342441036217
2723,2723,6598,5576,0.8451045771445893
2724,2724,8876,4887,0.5505858494817485
2725,2725,8654,4652,0.5375548879131038
2726,2726,8537,2325,0.272343914724142
2727,2727,6648,5870,0.8829723225030084
2728,2728,7624,4633,0.6076862539349422
2729,2729,8166,4308,0.5275532696546656
2730,2730,9226,2540,0.275308909603295
2731,2731,5164,4335,0.8394655305964369
2732,2732,7261,2721,0.3747417711059083
2733,2733,10519,4427,0.42085749595969196
2734,2734,3870,1663,0.4297157622739018
2735,2735,2960,1597,0.539527027027027
2736,2736,6759,4986,0.7376830892143809
2737,2737,3046,3355,1.1014445173998686
2738,2738,6094,4795,0.7868395142763374
2739,2739,4475,4531,1.012513966480447
2740,2740,7792,3430,0.44019507186858314
2741,2741,6655,2588,0.38888054094665664
2742,2742,8709,4296,0.4932828108852911
2743,2743,6273,3595,0.5730910250278973
2744,2744,8445,3806,0.4506808762581409
2745,2745,5579,4976,0.8919161139989246
2746,2746,2304,1398,0.6067708333333334
2747,2747,6795,3084,0.4538631346578366
2748,2748,8634,3871,0.44834375723882325
2749,2749,4681,4102,0.8763084810937833
2750,2750,6323,4006,0.633560018978333
2751,2751,10471,6723,0.6420590201508929
2752,2752,7785,6314,0.8110468850353243
2753,2753,8736,2056,0.23534798534798534
2754,2754,8998,6120,0.680151144698822
2755,2755,1926,317,0.16458982346832815
2756,2756,11479,8869,0.7726282777245405
2757,2757,8708,3543,0.4068672485071199
2758,2758,2494,2001,0.8023255813953488
2759,2759,7109,4535,0.637923758615839
2760,2760,4640,2356,0.5077586206896552
2761,2761,8141,3663,0.4499447242353519
2762,2762,10816,4650,0.42991863905325445
2763,2763,5343,4871,0.9116601160396781
2764,2764,7564,4045,0.5347699629825489
2765,2765,8167,2500,0.3061099546957267
2766,2766,1490,1542,1.0348993288590604
2767,2767,7073,5338,0.754700975540789
2768,2768,8754,3223,0.3681745487777016
2769,2769,5591,4519,0.8082632802718654
2770,2770,5596,3461,0.6184774839170837
2771,2771,9028,3762,0.41670358883473635
2772,2772,10306,4252,0.4125751989132544
2773,2773,3447,837,0.24281984334203655
2774,2774,6276,2328,0.37093690248565964
2775,2775,6863,5439,0.7925105638933411
2776,2776,9997,4465,0.4466339901970591
2777,2777,9411,2420,0.2571458931038147
2778,2778,11150,6630,0.5946188340807175
2779,2779,9060,3671,0.4051876379690949
2780,2780,11222,2993,0.2667082516485475
2781,2781,11814,9225,0.7808532249873033
2782,2782,4082,2394,0.5864772170504654
2783,2783,2752,2944,1.069767441860465
2784,2784,5803,2879,0.49612269515767704
2785,2785,4738,4188,0.8839172646686365
2786,2786,6004,1889,0.3146235842771486
2787,2787,3108,1678,0.5398970398970399
2788,2788,8314,4392,0.528265576136637
2789,2789,2634,2505,0.9510250569476082
2790,2790,4372,4967,1.1360933211344921
2791,2791,6565,4222,0.643107387661843
2792,2792,2788,3345,1.1997847919655666
2793,2793,6908,4860,0.7035321366531557
2794,2794,8683,4645,0.5349533571346309
2795,2795,7219,1777,0.24615597728217203
2796,2796,4930,2599,0.5271805273833672
2797,2797,9872,5211,0.5278565640194489
2798,2798,7408,4690,0.6330993520518359
2799,2799,3013,2702,0.8967806173249253
2800,2800,10088,3304,0.3275178429817605
2801,2801,8372,5645,0.6742713807931199
2802,2802,2241,1971,0.8795180722891566
2803,2803,3855,2139,0.554863813229572
2804,2804,4330,4376,1.010623556581986
2805,2805,5857,1815,0.3098856069660236
2806,2806,4738,4245,0.8959476572393414
2807,2807,9298,9326,1.00301140030114
2808,2808,9686,5347,0.5520338633078671
2809,2809,8532,4702,0.5511017346460384
2810,2810,7465,3512,0.4704621567314133
2811,2811,10684,7642,0.7152751778360165
2812,2812,2221,2055,0.9252588923908149
2813,2813,5995,2885,0.48123436196830693
2814,2814,8210,3109,0.3786845310596833
2815,2815,6595,5941,0.9008339651250947
2816,2816,5709,5761,1.0091084252933964
2817,2817,8829,2298,0.2602786272511043
2818,2818,7273,2177,0.2993262752646776
2819,2819,10469,4485,0.4284076798166014
2820,2820,12310,1530,0.12428919577579203
2821,2821,2652,2266,0.8544494720965309
2822,2822,6205,3895,0.6277195809830781
2823,2823,6030,2184,0.36218905472636814
2824,2824,8942,4194,0.469022590024603
2825,2825,11341,4113,0.362666431531611
2826,2826,2270,2724,1.2
2827,2827,5193,2783,0.5359137300211824
2828,2828,4704,3188,0.6777210884353742
2829,2829,11749,4234,0.3603710954123755
2830,2830,9501,5374,0.565624671087254
2831,2831,8073,3937,0.4876749659358355
2832,2832,4016,2499,0.6222609561752988
2833,2833,6539,2167,0.3313962379568741
2834,2834,9828,4898,0.49837199837199836
2835,2835,6785,2604,0.3837877671333825
2836,2836,3604,2441,0.6773029966703663
2837,2837,5542,6650,1.1999278238902924
2838,2838,8304,4418,0.5320327552986512
2839,2839,4557,3548,0.7785824007022164
2840,2840,9764,3820,0.39123310118803767
2841,2841,6548,2763,0.4219609040928528
2842,2842,8579,5149,0.600186501923301
2843,2843,4903,4580,0.9341219661431777
2844,2844,3335,3369,1.0101949025487256
2845,2845,4654,2996,0.6437473141383756
2846,2846,8148,2697,0.33100147275405006
2847,2847,5556,4456,0.8020158387329014
2848,2848,9767,4444,0.4550015357837616
2849,2849,7559,2735,0.361820346606694
2850,2850,6926,898,0.12965636731157956
2851,2851,7516,5333,0.7095529536987759
2852,2852,10235,3332,0.3255495847581827
2853,2853,7984,4109,0.5146543086172345
2854,2854,2413,1583,0.6560298383754662
2855,2855,9232,4338,0.46988734835355284
2856,2856,4410,2532,0.5741496598639456
2857,2857,11047,7874,0.7127726984701729
2858,2858,6752,4000,0.5924170616113744
2859,2859,10095,6582,0.6520059435364042
2860,2860,8838,4008,0.45349626612355737
2861,2861,2939,3102,1.0554610411704661
2862,2862,8794,4078,0.4637252672276552
2863,2863,4579,5494,1.19982528936449
2864,2864,4211,2676,0.6354785086677749
2865,2865,8175,1965,0.24036697247706423
2866,2866,4872,1219,0.25020525451559933
2867,2867,5942,5844,0.9835072366206664
2868,2868,4972,3707,0.745575221238938
2869,2869,5463,2904,0.5315760571114773
2870,2870,6889,4639,0.67339236463928
2871,2871,5137,2245,0.43702550126532996
2872,2872,3746,2848,0.7602776294714362
2873,2873,3712,2936,0.790948275862069
2874,2874,8434,4734,0.5612995020156509
2875,2875,5922,3028,0.5113137453562986
2876,2876,8140,2196,0.2697788697788698
2877,2877,10053,2698,0.2683775987267482
2878,2878,9201,5726,0.6223236604716879
2879,2879,4243,2127,0.5012962526514259
2880,2880,9507,3490,0.3670979278426423
2881,2881,4082,2225,0.5450759431651151
2882,2882,3913,2642,0.6751852798364426
2883,2883,6181,1200,0.1941433425012134
2884,2884,8807,1873,0.2126717383899171
2885,2885,6610,2918,0.4414523449319213
2886,2886,3502,3412,0.9743003997715591
2887,2887,6867,4185,0.6094364351245085
2888,2888,12005,6177,0.5145356101624323
2889,2889,1958,874,0.4463738508682329
2890,2890,4475,2074,0.46346368715083797
2891,2891,9262,7299,0.7880587346145541
2892,2892,5323,4772,0.8964869434529401
2893,2893,7139,5738,0.8037540271746744
2894,2894,5646,2924,0.5178887708111938
2895,2895,10435,4323,0.4142788691902252
2896,2896,2507,2129,0.8492221779018747
2897,2897,5050,4609,0.9126732673267327
2898,2898,10887,5556,0.5103334251860017
2899,2899,11970,6330,0.5288220551378446
2900,2900,8929,3793,0.42479560981072906
2901,2901,3425,1948,0.5687591240875912
2902,2902,5701,4050,0.7104016839151026
2903,2903,9064,4138,0.45653133274492497
2904,2904,8534,2889,0.3385282399812515
2905,2905,6504,4079,0.6271525215252153
2906,2906,8046,2317,0.2879691772309222
2907,2907,4338,3643,0.8397879207007838
2908,2908,6666,3088,0.46324632463246324
2909,2909,11473,1024,0.0892530288503443
2910,2910,12100,5026,0.41537190082644626
2911,2911,7173,1962,0.27352572145545795
2912,2912,7172,3763,0.5246793084216397
2913,2913,6616,5143,0.7773579201934704
2914,2914,2312,1718,0.7430795847750865
2915,2915,8014,4266,0.5323184427252309
2916,2916,7653,5879,0.7681954788971646
2917,2917,7106,4292,0.603996622572474
2918,2918,5480,6576,1.2
2919,2919,9341,3187,0.3411840274060593
2920,2920,7778,5216,0.6706094111596812
2921,2921,9102,3788,0.4161722698308064
2922,2922,5774,2779,0.4812954624177347
2923,2923,3363,2562,0.7618198037466548
2924,2924,8952,2552,0.28507596067917784
2925,2925,7136,4050,0.5675448430493274
2926,2926,3782,1699,0.4492332099418297
2927,2927,2091,2503,1.1970349115255858
2928,2928,2783,1714,0.6158821415738411
2929,2929,5821,4757,0.8172135371929222
2930,2930,4480,2032,0.45357142857142857
2931,2931,7153,5036,0.704040262826786
2932,2932,2920,1553,0.5318493150684932
2933,2933,10339,5199,0.5028532740110262
2934,2934,4060,2748,0.6768472906403941
2935,2935,5392,1932,0.3583086053412463
2936,2936,10038,3067,0.3055389519824666
2937,2937,9297,5037,0.5417876734430461
2938,2938,6174,3080,0.4988662131519274
2939,2939,1517,1764,1.162821357943309
2940,2940,10907,4919,0.4509947739983497
2941,2941,8536,2844,0.3331771321462043
2942,2942,6104,3368,0.5517693315858454
2943,2943,10115,3786,0.37429560059317846
2944,2944,2661,1576,0.5922585494175122
2945,2945,6009,2613,0.4348477284073889
2946,2946,8180,2682,0.3278728606356968
2947,2947,7832,6291,0.8032431052093973
2948,2948,7090,4871,0.6870239774330043
2949,2949,5745,2453,0.4269799825935596
2950,2950,4762,4050,0.8504829903401931
2951,2951,3949,3311,0.8384401114206128
2952,2952,3679,2237,0.6080456645827671
2953,2953,6083,4583,0.7534111458162092
2954,2954,11069,5716,0.516397145180233
2955,2955,2285,1044,0.45689277899343544
2956,2956,8066,5030,0.6236052566327795
2957,2957,3731,1301,0.3487000804073975
2958,2958,2708,2732,1.0088626292466765
2959,2959,7114,4020,0.5650829350576329
2960,2960,4876,3400,0.6972928630024611
2961,2961,8017,3467,0.4324560309342647
2962,2962,6674,889,0.13320347617620618
2963,2963,9890,5893,0.5958543983822042
2964,2964,4161,4275,1.0273972602739727
2965,2965,4167,4740,1.1375089992800576
2966,2966,5592,5297,0.9472460658082976
2967,2967,6381,2585,0.4051089170976336
2968,2968,5024,4157,0.8274283439490446
2969,2969,5174,6208,1.1998453807499034
2970,2970,11288,2548,0.2257264351523742
2971,2971,11165,4737,0.42427227944469326
2972,2972,10588,4187,0.3954476766150359
2973,2973,6779,5566,0.8210650538427496
2974,2974,4133,707,0.17106218243406726
2975,2975,10266,7416,0.722384570426651
2976,2976,9228,3996,0.43302990897269183
2977,2977,4763,5139,1.0789418433760236
2978,2978,10614,4680,0.44092707744488413
2979,2979,6825,5108,0.7484249084249084
2980,2980,1815,489,0.2694214876033058
2981,2981,8821,3460,0.3922457771227752
2982,2982,7884,4550,0.5771182141045155
2983,2983,6378,4514,0.7077453747256193
2984,2984,3084,1359,0.4406614785992218
2985,2985,5586,3699,0.6621911922663802
2986,2986,3959,2554,0.6451124021217479
2987,2987,8135,2555,0.31407498463429623
2988,2988,6182,2138,0.3458427693303138
2989,2989,3720,2878,0.7736559139784946
2990,2990,2667,3009,1.1282339707536557
2991,2991,10312,7919,0.7679402637703646
2992,2992,2269,1092,0.48126928162185983
2993,2993,7868,6321,0.8033807829181495
2994,2994,10948,6294,0.5748995250274023
2995,2995,8463,3071,0.36287368545433063
2996,2996,6498,4032,0.6204986149584487
2997,2997,11486,3298,0.2871321608915201
2998,2998,7101,2633,0.37079284607801716
2999,2999,10492,5040,0.4803659931376287
3000,3000,3565,4242,1.1899018232819074
3001,3001,4834,4210,0.8709143566404633
3002,3002,4395,1436,0.3267349260523322
3003,3003,10989,3644,0.3316043316043316
3004,3004,5103,4643,0.9098569468939839
3005,3005,5847,2945,0.5036770993671968
3006,3006,2578,2154,0.8355314197051978
3007,3007,2751,1165,0.42348237004725553
3008,3008,8746,5448,0.6229133318088269
3009,3009,6582,1760,0.2673959282892738
3010,3010,3823,778,0.20350510070625163
3011,3011,6025,5182,0.8600829875518672
3012,3012,7507,5540,0.7379778873051819
3013,3013,11804,4797,0.4063876651982379
3014,3014,14885,6593,0.4429291232784683
3015,3015,5461,4541,0.8315326863211866
3016,3016,5555,2740,0.49324932493249324
3017,3017,6175,3552,0.5752226720647773
3018,3018,8589,3239,0.37711025730585634
3019,3019,12942,2782,0.21495904806057797
3020,3020,8499,5920,0.6965525355924226
3021,3021,10730,4680,0.4361602982292637
3022,3022,7826,3007,0.3842320470227447
3023,3023,7016,3154,0.44954389965792474
3024,3024,9530,3001,0.314900314795383
3025,3025,9482,5146,0.5427125079097237
3026,3026,5883,3425,0.5821859595444501
3027,3027,4561,3503,0.7680333260249945
3028,3028,6161,3471,0.5633825677649732
3029,3029,5848,2802,0.4791381668946648
3030,3030,5099,4269,0.8372229848989998
3031,3031,7412,3369,0.454533189422558
3032,3032,9634,4866,0.5050861532073905
3033,3033,3376,2436,0.7215639810426541
3034,3034,10578,4271,0.403762525997353
3035,3035,6891,1896,0.2751414888985633
3036,3036,4882,1467,0.3004916018025399
3037,3037,12643,7828,0.6191568456853594
3038,3038,2641,1765,0.6683074592957213
3039,3039,7555,2934,0.3883520847121112
3040,3040,7701,3258,0.4230619400077912
3041,3041,12708,3400,0.26754800125904943
3042,3042,1966,1293,0.6576805696846388
3043,3043,7087,4984,0.7032594892055877
3044,3044,7234,3969,0.5486591097594692
3045,3045,7402,4031,0.5445825452580384
3046,3046,8458,7329,0.8665169070702293
3047,3047,6839,2921,0.42710922649510163
3048,3048,11829,7726,0.6531405866937188
3049,3049,7581,5926,0.7816910697797125
3050,3050,9672,5844,0.6042183622828784
3051,3051,6457,2997,0.46414743689019666
3052,3052,8756,4858,0.5548195523069895
3053,3053,8777,3969,0.4522046257263302
3054,3054,8369,1461,0.17457282829489784
3055,3055,6577,3413,0.5189296031625361
3056,3056,2492,1525,0.6119582664526485
3057,3057,4674,2405,0.514548566538297
3058,3058,9875,7100,0.7189873417721518
3059,3059,11684,7224,0.6182814104758644
3060,3060,3477,3338,0.9600230083405235
3061,3061,10007,5722,0.5717997401818727
3062,3062,10516,1747,0.16612780524914417
3063,3063,7245,5764,0.7955831608005521
3064,3064,4569,3828,0.8378200919238346
3065,3065,4834,976,0.20190318576748034
3066,3066,7619,4303,0.5647722798267489
3067,3067,12857,3039,0.23636929299214435
3068,3068,4008,1432,0.35728542914171657
3069,3069,9926,6441,0.6489018738666129
3070,3070,6549,2937,0.4484654145671095
3071,3071,4018,2036,0.5067197610751618
3072,3072,8907,7552,0.8478724598630291
3073,3073,9958,4025,0.404197630046194
3074,3074,10446,4418,0.42293700938158146
3075,3075,3351,2042,0.6093703372127723
3076,3076,4279,4008,0.9366674456648749
3077,3077,3143,2493,0.7931912185809736
3078,3078,6354,2968,0.46710733396285803
3079,3079,7092,2655,0.3743654822335025
3080,3080,2235,2096,0.9378076062639821
3081,3081,4077,2905,0.7125337257787588
3082,3082,3560,4272,1.2
3083,3083,8226,3231,0.3927789934354486
3084,3084,6501,3986,0.6131364405476081
3085,3085,8513,5940,0.6977563726066016
3086,3086,5805,4892,0.8427217915590008
3087,3087,4510,1291,0.2862527716186253
3088,3088,8516,3964,0.46547674964772195
3089,3089,7790,1156,0.14839537869062902
3090,3090,8828,3613,0.4092659719075668
3091,3091,12058,7366,0.6108807430751368
3092,3092,3952,2641,0.6682692307692307
3093,3093,5323,2536,0.476423069697539
3094,3094,3609,2590,0.7176503186478249
3095,3095,9594,3080,0.32103397957056495
3096,3096,7620,6433,0.844225721784777
3097,3097,5319,3131,0.5886444820454972
3098,3098,10815,5342,0.4939435968562182
3099,3099,9880,4902,0.49615384615384617
3100,3100,10352,3335,0.3221599690880989
3101,3101,8663,4100,0.47327715571972756
3102,3102,3805,1761,0.4628120893561104
3103,3103,3541,3471,0.9802315730019768
3104,3104,9730,2459,0.2527235354573484
3105,3105,6592,2630,0.39896844660194175
3106,3106,11653,4802,0.41208272547841757
3107,3107,7508,6551,0.8725359616409164
3108,3108,6256,2946,0.4709079283887468
3109,3109,8048,6768,0.8409542743538767
3110,3110,5537,4213,0.7608813436879176
3111,3111,4832,3670,0.7595198675496688
3112,3112,11158,4465,0.40016131923283743
3113,3113,5923,5059,0.8541279756879959
3114,3114,12798,5075,0.39654633536490075
3115,3115,7294,1389,0.19043049081436797
3116,3116,1768,1407,0.795814479638009
3117,3117,5579,4132,0.7406345223158272
3118,3118,10578,2210,0.20892418226507847
3119,3119,7145,2266,0.3171448565430371
3120,3120,6339,1682,0.26534153651995585
3121,3121,9457,5371,0.5679390927355398
3122,3122,6072,4256,0.7009222661396575
3123,3123,9613,4023,0.4184957869551649
3124,3124,8318,4406,0.5296946381341668
3125,3125,6741,5063,0.7510755080848539
3126,3126,3924,3770,0.9607543323139653
3127,3127,7947,4128,0.5194412986032465
3128,3128,8633,3600,0.41700451754894013
3129,3129,4263,3260,0.7647196809758386
3130,3130,4459,3874,0.8688046647230321
3131,3131,2342,2810,1.1998292058070026
3132,3132,4382,3758,0.8575992697398448
3133,3133,2074,1319,0.6359691417550627
3134,3134,3944,1652,0.41886409736308317
3135,3135,12927,8246,0.6378896882494005
3136,3136,7667,3665,0.47802269466544933
3137,3137,9110,7130,0.7826564215148188
3138,3138,5444,2798,0.5139603232916973
3139,3139,6153,2440,0.396554526247359
3140,3140,10054,5437,0.5407797891386513
3141,3141,8975,3189,0.35532033426183846
3142,3142,2753,2632,0.9560479476934254
3143,3143,4655,3490,0.7497314715359829
3144,3144,6320,4798,0.7591772151898735
3145,3145,6866,2813,0.40969997087095833
3146,3146,6810,3765,0.552863436123348
3147,3147,3893,2411,0.6193167223221167
3148,3148,5857,932,0.1591258323373741
3149,3149,7405,5860,0.7913571910871033
3150,3150,8150,3869,0.4747239263803681
3151,3151,5128,2707,0.5278861154446178
3152,3152,9847,2258,0.2293084188077587
3153,3153,4781,1160,0.24262706546747542
3154,3154,7683,3516,0.45763373682155406
3155,3155,7763,5413,0.6972819786165142
3156,3156,5685,3537,0.6221635883905013
3157,3157,5272,4004,0.7594840667678301
3158,3158,6246,2787,0.4462055715658021
3159,3159,4795,5754,1.2
3160,3160,10475,5895,0.5627684964200478
3161,3161,12133,3760,0.30989862358856013
3162,3162,15000,6813,0.4542
3163,3163,11862,5929,0.49983139436857194
3164,3164,7388,3241,0.43868435300487274
3165,3165,6375,3594,0.563764705882353
3166,3166,6627,2169,0.32729741964689907
3167,3167,3860,1822,0.472020725388601
3168,3168,5603,2585,0.46135998572193465
3169,3169,6923,4386,0.6335403726708074
3170,3170,4730,2127,0.4496828752642706
3171,3171,7728,3841,0.49702380952380953
3172,3172,8356,2976,0.35615126854954526
3173,3173,9253,5730,0.6192586188263266
3174,3174,7503,3872,0.5160602425696388
3175,3175,5202,1594,0.3064206074586697
3176,3176,11469,1805,0.15738076554189553
3177,3177,8003,3738,0.46707484693240037
3178,3178,3148,2799,0.889135959339263
3179,3179,4161,2879,0.6919009853400625
3180,3180,5413,2750,0.5080362091261778
3181,3181,9576,3462,0.36152882205513787
3182,3182,10518,4618,0.43905685491538315
3183,3183,10110,5739,0.5676557863501484
3184,3184,11681,5255,0.4498758667922267
3185,3185,6778,4489,0.6622897609914429
3186,3186,6042,3655,0.604932141674942
3187,3187,7477,2804,0.3750167179350007
3188,3188,8042,4697,0.5840586918676947
3189,3189,4310,4463,1.0354988399071925
3190,3190,3747,3968,1.0589805177475313
3191,3191,11211,6071,0.5415217197395416
3192,3192,3218,2334,0.7252952144188938
3193,3193,2681,1672,0.6236478925773965
3194,3194,6802,4033,0.59291384886798
3195,3195,10348,3391,0.3276961731735601
3196,3196,5978,4853,0.8118099698895952
3197,3197,5088,3358,0.6599842767295597
3198,3198,2236,2095,0.9369409660107334
3199,3199,7843,2282,0.29096009180160654
3200,3200,8815,4997,0.5668746454906409
3201,3201,4872,1964,0.40311986863711
3202,3202,6009,4233,0.7044433349975038
3203,3203,9639,4051,0.4202718124286752
3204,3204,3984,3487,0.8752510040160643
3205,3205,8259,4714,0.5707712798159583
3206,3206,2196,1636,0.7449908925318761
3207,3207,3837,3409,0.8884545217617931
3208,3208,5029,2260,0.449393517597932
3209,3209,9860,2946,0.29878296146044625
3210,3210,6646,3843,0.5782425519109239
3211,3211,7026,2742,0.39026473099914605
3212,3212,4648,2086,0.44879518072289154
3213,3213,10023,5899,0.5885463434101567
3214,3214,6035,3519,0.5830985915492958
3215,3215,8560,3560,0.4158878504672897
3216,3216,10315,2587,0.25079980610761027
3217,3217,10463,7959,0.7606804931663959
3218,3218,7940,6463,0.8139798488664988
3219,3219,4721,2331,0.493751323872061
3220,3220,4107,3676,0.8950572193815437
3221,3221,6050,3821,0.6315702479338843
3222,3222,6153,4249,0.6905574516496018
