customer_id,age,segment,credit_score,employment_status,income,account_id,credit_limit,balance,utilisation_rate,days_past_due,default_flag,high_risk_flag,risk_level
2701,33,Near-Prime,713,Employed,16037,2701,4843,3195,0.6597150526533141,0,0,0,Low
2702,47,Subprime,487,Self-Employed,27831,2702,4625,4977,1.076108108108108,0,0,1,High
2703,34,Prime,735,Employed,62923,2703,10629,4017,0.3779283093423652,0,0,0,Low
2704,44,Prime,761,Employed,64945,2704,7246,1936,0.26718189345845983,0,0,0,Low
2705,23,Near-Prime,706,Unemployed,8000,2705,4646,3353,0.7216960826517435,0,0,0,Low
2706,67,Subprime,669,Unemployed,9097,2706,4452,3252,0.7304582210242587,0,0,0,Low
2707,71,Prime,734,Employed,48838,2707,9766,5542,0.5674790088060618,0,0,0,Low
2708,69,Prime,809,Employed,51073,2708,10516,4744,0.45112209965766453,0,0,0,Low
2709,50,Prime,723,Employed,44681,2709,7234,3965,0.5481061653303843,0,0,0,Low
2710,55,Prime,803,Employed,46107,2710,5244,1561,0.29767353165522503,0,0,0,Low
2711,68,Near-Prime,720,Self-Employed,43475,2711,4687,3180,0.6784723703861745,0,0,0,Low
2712,34,Near-Prime,634,Unemployed,10394,2712,7031,3586,0.5100270231830465,0,0,0,Low
2713,32,Prime,762,Employed,59915,2713,13222,3529,0.26690364543941913,0,0,0,Low
2714,48,Prime,747,Employed,57140,2714,8141,2611,0.3207222699914015,0,0,0,Low
2715,64,Prime,775,Employed,62043,2715,13551,4991,0.3683123016751531,0,0,0,Low
2716,49,Prime,741,Employed,63782,2716,10659,6786,0.6366450886574726,0,0,0,Low
2717,63,Near-Prime,664,Employed,26066,2717,3910,2095,0.5358056265984654,0,0,0,Low
2718,37,Subprime,662,Employed,22874,2718,3714,1976,0.5320409262250942,0,0,0,Low
2719,60,Subprime,574,Employed,26611,2719,4363,3851,0.8826495530598212,0,0,1,High
2720,69,Prime,783,Employed,54773,2720,4149,1885,0.4543263436972764,0,0,0,Low
2721,41,Subprime,566,Self-Employed,23979,2721,4144,3012,0.7268339768339769,0,0,1,Medium
2722,43,Near-Prime,763,Employed,47296,2722,7759,4793,0.6177342441036217,0,0,0,Low
2723,40,Near-Prime,646,Self-Employed,55839,2723,6598,5576,0.8451045771445893,0,0,1,Low
2724,31,Prime,725,Employed,56861,2724,8876,4887,0.5505858494817485,0,0,0,Low
2725,54,Prime,810,Self-Employed,55843,2725,8654,4652,0.5375548879131038,0,0,0,Low
2726,30,Prime,732,Employed,63494,2726,8537,2325,0.272343914724142,0,0,0,Low
2727,30,Prime,814,Self-Employed,36341,2727,6648,5870,0.8829723225030084,0,0,1,Medium
2728,63,Prime,785,Self-Employed,55284,2728,7624,4633,0.6076862539349422,0,0,0,Low
2729,26,Prime,743,Employed,64790,2729,8166,4308,0.5275532696546656,0,0,0,Low
2730,56,Prime,677,Employed,48568,2730,9226,2540,0.275308909603295,0,0,0,Low
2731,44,Near-Prime,679,Unemployed,8000,2731,5164,4335,0.8394655305964369,0,0,1,Low
2732,32,Prime,754,Employed,53141,2732,7261,2721,0.3747417711059083,0,0,0,Low
2733,63,Prime,796,Self-Employed,54393,2733,10519,4427,0.42085749595969196,0,0,0,Low
2734,43,Subprime,675,Unemployed,8000,2734,3870,1663,0.4297157622739018,0,0,0,Low
2735,47,Subprime,538,Self-Employed,40576,2735,2960,1597,0.539527027027027,0,0,1,Low
2736,65,Near-Prime,720,Employed,36170,2736,6759,4986,0.7376830892143809,0,0,0,Low
2737,57,Subprime,625,Employed,21078,2737,3046,3355,1.1014445173998686,0,0,1,Medium
2738,26,Near-Prime,733,Unemployed,9719,2738,6094,4795,0.7868395142763374,0,0,0,Low
2739,21,Subprime,609,Employed,33447,2739,4475,4531,1.012513966480447,30,0,1,High
2740,26,Prime,672,Employed,55174,2740,7792,3430,0.44019507186858314,0,0,0,Low
2741,70,Prime,743,Employed,59855,2741,6655,2588,0.38888054094665664,0,0,0,Low
2742,42,Prime,703,Employed,46284,2742,8709,4296,0.4932828108852911,0,0,0,Low
2743,61,Prime,741,Employed,69876,2743,6273,3595,0.5730910250278973,0,0,0,Low
2744,44,Prime,789,Employed,60617,2744,8445,3806,0.4506808762581409,0,0,0,Low
2745,45,Near-Prime,695,Employed,48381,2745,5579,4976,0.8919161139989246,0,0,1,Medium
2746,35,Near-Prime,737,Employed,42921,2746,2304,1398,0.6067708333333334,0,0,0,Low
2747,46,Near-Prime,697,Self-Employed,46599,2747,6795,3084,0.4538631346578366,0,0,0,Low
2748,28,Prime,698,Employed,46269,2748,8634,3871,0.44834375723882325,0,0,0,Low
2749,71,Subprime,428,Unemployed,8525,2749,4681,4102,0.8763084810937833,0,0,1,High
2750,44,Near-Prime,687,Self-Employed,50771,2750,6323,4006,0.633560018978333,0,0,0,Low
2751,68,Prime,741,Employed,70597,2751,10471,6723,0.6420590201508929,0,0,0,Low
2752,58,Near-Prime,631,Employed,30823,2752,7785,6314,0.8110468850353243,0,0,1,Low
2753,26,Prime,681,Employed,57497,2753,8736,2056,0.23534798534798534,0,0,0,Low
2754,74,Prime,720,Employed,50690,2754,8998,6120,0.680151144698822,0,0,0,Low
2755,55,Subprime,568,Employed,23817,2755,1926,317,0.16458982346832815,30,0,1,High
2756,62,Prime,776,Employed,57848,2756,11479,8869,0.7726282777245405,0,0,0,Low
2757,21,Prime,757,Employed,66409,2757,8708,3543,0.4068672485071199,0,0,0,Low
2758,66,Subprime,676,Unemployed,11354,2758,2494,2001,0.8023255813953488,0,0,1,Low
2759,56,Near-Prime,628,Employed,37443,2759,7109,4535,0.637923758615839,0,0,0,Low
2760,32,Prime,785,Employed,60148,2760,4640,2356,0.5077586206896552,0,0,0,Low
2761,58,Prime,751,Unemployed,8920,2761,8141,3663,0.4499447242353519,0,0,0,Low
2762,31,Prime,777,Employed,59121,2762,10816,4650,0.42991863905325445,0,0,0,Low
2763,32,Near-Prime,658,Employed,51171,2763,5343,4871,0.9116601160396781,0,0,1,Medium
2764,62,Prime,792,Employed,34228,2764,7564,4045,0.5347699629825489,0,0,0,Low
2765,70,Prime,761,Employed,62972,2765,8167,2500,0.3061099546957267,0,0,0,Low
2766,59,Subprime,539,Self-Employed,18765,2766,1490,1542,1.0348993288590604,30,0,1,High
2767,27,Near-Prime,679,Employed,49826,2767,7073,5338,0.754700975540789,0,0,0,Low
2768,31,Prime,740,Employed,48629,2768,8754,3223,0.3681745487777016,0,0,0,Low
2769,56,Near-Prime,704,Employed,30258,2769,5591,4519,0.8082632802718654,0,0,1,Low
2770,72,Near-Prime,621,Unemployed,12085,2770,5596,3461,0.6184774839170837,0,0,0,Low
2771,51,Prime,748,Employed,58641,2771,9028,3762,0.41670358883473635,0,0,0,Low
2772,53,Prime,765,Employed,45008,2772,10306,4252,0.4125751989132544,0,0,0,Low
2773,33,Subprime,581,Employed,20482,2773,3447,837,0.24281984334203655,0,0,1,Low
2774,38,Prime,803,Employed,53125,2774,6276,2328,0.37093690248565964,0,0,0,Low
2775,61,Near-Prime,718,Employed,30367,2775,6863,5439,0.7925105638933411,0,0,0,Low
2776,44,Prime,749,Employed,44385,2776,9997,4465,0.4466339901970591,0,0,0,Low
2777,29,Prime,758,Employed,56156,2777,9411,2420,0.2571458931038147,0,0,0,Low
2778,51,Prime,761,Employed,45341,2778,11150,6630,0.5946188340807175,0,0,0,Low
2779,61,Prime,766,Employed,59265,2779,9060,3671,0.4051876379690949,0,0,0,Low
2780,30,Prime,676,Self-Employed,69901,2780,11222,2993,0.2667082516485475,0,0,0,Low
2781,22,Prime,737,Employed,53514,2781,11814,9225,0.7808532249873033,0,0,0,Low
2782,58,Subprime,490,Employed,28780,2782,4082,2394,0.5864772170504654,60,0,1,High
2783,35,Subprime,656,Employed,40108,2783,2752,2944,1.069767441860465,0,0,1,Medium
2784,23,Near-Prime,676,Employed,30499,2784,5803,2879,0.49612269515767704,0,0,0,Low
2785,63,Subprime,568,Unemployed,13573,2785,4738,4188,0.8839172646686365,30,0,1,High
2786,51,Prime,785,Employed,65708,2786,6004,1889,0.3146235842771486,0,0,0,Low
2787,26,Subprime,605,Unemployed,12562,2787,3108,1678,0.5398970398970399,0,0,0,Low
2788,23,Prime,704,Employed,67917,2788,8314,4392,0.528265576136637,0,0,0,Low
2789,31,Subprime,575,Employed,29683,2789,2634,2505,0.9510250569476082,0,0,1,High
2790,35,Subprime,559,Unemployed,8251,2790,4372,4967,1.1360933211344921,90,1,1,High
2791,65,Near-Prime,592,Employed,48756,2791,6565,4222,0.643107387661843,0,0,1,Low
2792,72,Subprime,538,Unemployed,13398,2792,2788,3345,1.1997847919655666,0,0,1,High
2793,48,Near-Prime,670,Employed,48842,2793,6908,4860,0.7035321366531557,0,0,0,Low
2794,30,Prime,745,Employed,55445,2794,8683,4645,0.5349533571346309,0,0,0,Low
2795,58,Prime,690,Employed,47838,2795,7219,1777,0.24615597728217203,0,0,0,Low
2796,67,Near-Prime,737,Employed,41530,2796,4930,2599,0.5271805273833672,0,0,0,Low
2797,70,Prime,745,Employed,64422,2797,9872,5211,0.5278565640194489,0,0,0,Low
2798,70,Near-Prime,681,Employed,48194,2798,7408,4690,0.6330993520518359,0,0,0,Low
2799,27,Subprime,604,Employed,25421,2799,3013,2702,0.8967806173249253,0,0,1,Medium
2800,35,Prime,718,Employed,58153,2800,10088,3304,0.3275178429817605,0,0,0,Low
2801,38,Near-Prime,702,Employed,29529,2801,8372,5645,0.6742713807931199,0,0,0,Low
2802,38,Subprime,557,Unemployed,12954,2802,2241,1971,0.8795180722891566,0,0,1,High
2803,72,Subprime,526,Employed,23300,2803,3855,2139,0.554863813229572,0,0,1,Low
2804,61,Subprime,614,Self-Employed,32711,2804,4330,4376,1.010623556581986,60,0,1,High
2805,44,Near-Prime,754,Employed,30805,2805,5857,1815,0.3098856069660236,0,0,0,Low
2806,22,Subprime,623,Unemployed,13094,2806,4738,4245,0.8959476572393414,0,0,1,Medium
2807,60,Near-Prime,726,Employed,42574,2807,9298,9326,1.00301140030114,0,0,1,Medium
2808,40,Prime,729,Employed,47186,2808,9686,5347,0.5520338633078671,0,0,0,Low
2809,54,Prime,686,Employed,61913,2809,8532,4702,0.5511017346460384,0,0,0,Low
2810,63,Near-Prime,754,Employed,35277,2810,7465,3512,0.4704621567314133,0,0,0,Low
2811,46,Prime,832,Employed,62495,2811,10684,7642,0.7152751778360165,0,0,0,Low
2812,27,Near-Prime,757,Unemployed,9177,2812,2221,2055,0.9252588923908149,0,0,1,Medium
2813,58,Near-Prime,663,Employed,26231,2813,5995,2885,0.48123436196830693,0,0,0,Low
2814,50,Prime,703,Employed,45175,2814,8210,3109,0.3786845310596833,0,0,0,Low
2815,62,Near-Prime,626,Unemployed,8708,2815,6595,5941,0.9008339651250947,30,0,1,High
2816,25,Near-Prime,595,Employed,50945,2816,5709,5761,1.0091084252933964,0,0,1,High
2817,31,Prime,745,Self-Employed,64011,2817,8829,2298,0.2602786272511043,0,0,0,Low
2818,21,Prime,814,Self-Employed,71238,2818,7273,2177,0.2993262752646776,0,0,0,Low
2819,54,Prime,744,Employed,71536,2819,10469,4485,0.4284076798166014,0,0,0,Low
2820,21,Prime,762,Employed,49652,2820,12310,1530,0.12428919577579203,0,0,0,Low
2821,39,Subprime,662,Employed,26869,2821,2652,2266,0.8544494720965309,0,0,1,Medium
2822,22,Prime,733,Employed,50887,2822,6205,3895,0.6277195809830781,0,0,0,Low
2823,41,Near-Prime,781,Self-Employed,34627,2823,6030,2184,0.36218905472636814,0,0,0,Low
2824,40,Prime,829,Employed,36585,2824,8942,4194,0.469022590024603,0,0,0,Low
2825,43,Prime,744,Employed,54852,2825,11341,4113,0.362666431531611,0,0,0,Low
2826,41,Subprime,545,Employed,20286,2826,2270,2724,1.2,0,0,1,High
2827,44,Near-Prime,714,Employed,39726,2827,5193,2783,0.5359137300211824,0,0,0,Low
2828,24,Prime,736,Employed,76157,2828,4704,3188,0.6777210884353742,0,0,0,Low
2829,32,Prime,703,Employed,49906,2829,11749,4234,0.3603710954123755,0,0,0,Low
2830,42,Prime,801,Self-Employed,56947,2830,9501,5374,0.565624671087254,0,0,0,Low
2831,40,Prime,798,Employed,64066,2831,8073,3937,0.4876749659358355,0,0,0,Low
2832,38,Near-Prime,687,Self-Employed,42242,2832,4016,2499,0.6222609561752988,0,0,0,Low
2833,21,Prime,699,Employed,57924,2833,6539,2167,0.3313962379568741,0,0,0,Low
2834,50,Prime,700,Employed,51375,2834,9828,4898,0.49837199837199836,0,0,0,Low
2835,53,Prime,754,Employed,52681,2835,6785,2604,0.3837877671333825,0,0,0,Low
2836,44,Subprime,550,Unemployed,8000,2836,3604,2441,0.6773029966703663,30,0,1,High
2837,34,Subprime,559,Self-Employed,33076,2837,5542,6650,1.1999278238902924,0,0,1,High
2838,56,Prime,790,Employed,37585,2838,8304,4418,0.5320327552986512,0,0,0,Low
2839,25,Near-Prime,716,Employed,47768,2839,4557,3548,0.7785824007022164,60,0,1,High
2840,31,Prime,805,Employed,40963,2840,9764,3820,0.39123310118803767,90,1,1,Medium
2841,44,Prime,710,Employed,64626,2841,6548,2763,0.4219609040928528,0,0,0,Low
2842,51,Near-Prime,662,Employed,37169,2842,8579,5149,0.600186501923301,0,0,0,Low
2843,33,Subprime,625,Employed,20608,2843,4903,4580,0.9341219661431777,0,0,1,Medium
2844,36,Subprime,606,Employed,31475,2844,3335,3369,1.0101949025487256,30,0,1,High
2845,44,Near-Prime,756,Employed,47430,2845,4654,2996,0.6437473141383756,0,0,0,Low
2846,33,Prime,766,Employed,50619,2846,8148,2697,0.33100147275405006,0,0,0,Low
2847,44,Near-Prime,772,Employed,45764,2847,5556,4456,0.8020158387329014,0,0,1,Low
2848,74,Prime,771,Employed,32149,2848,9767,4444,0.4550015357837616,0,0,0,Low
2849,46,Near-Prime,733,Employed,29435,2849,7559,2735,0.361820346606694,0,0,0,Low
2850,22,Prime,737,Employed,67924,2850,6926,898,0.12965636731157956,0,0,0,Low
2851,36,Near-Prime,680,Employed,38210,2851,7516,5333,0.7095529536987759,0,0,0,Low
2852,58,Prime,786,Employed,36377,2852,10235,3332,0.3255495847581827,0,0,0,Low
2853,66,Prime,814,Employed,48011,2853,7984,4109,0.5146543086172345,0,0,0,Low
2854,21,Subprime,623,Employed,22459,2854,2413,1583,0.6560298383754662,0,0,0,Low
2855,69,Prime,746,Employed,53340,2855,9232,4338,0.46988734835355284,0,0,0,Low
2856,31,Near-Prime,748,Employed,37033,2856,4410,2532,0.5741496598639456,0,0,0,Low
2857,71,Prime,662,Unemployed,10536,2857,11047,7874,0.7127726984701729,0,0,0,Low
2858,55,Prime,693,Unemployed,9791,2858,6752,4000,0.5924170616113744,0,0,0,Low
2859,63,Prime,777,Employed,68597,2859,10095,6582,0.6520059435364042,0,0,0,Low
2860,49,Prime,750,Employed,59245,2860,8838,4008,0.45349626612355737,0,0,0,Low
2861,57,Subprime,616,Unemployed,11373,2861,2939,3102,1.0554610411704661,0,0,1,Medium
2862,37,Prime,752,Employed,66651,2862,8794,4078,0.4637252672276552,0,0,0,Low
2863,74,Subprime,614,Self-Employed,25667,2863,4579,5494,1.19982528936449,30,0,1,High
2864,59,Near-Prime,639,Unemployed,8000,2864,4211,2676,0.6354785086677749,60,0,1,Medium
2865,62,Prime,772,Employed,67069,2865,8175,1965,0.24036697247706423,0,0,0,Low
2866,48,Near-Prime,729,Employed,41086,2866,4872,1219,0.25020525451559933,0,0,0,Low
2867,49,Near-Prime,741,Self-Employed,41114,2867,5942,5844,0.9835072366206664,0,0,1,Medium
2868,63,Near-Prime,780,Employed,34933,2868,4972,3707,0.745575221238938,60,0,1,High
2869,23,Prime,759,Employed,48831,2869,5463,2904,0.5315760571114773,0,0,0,Low
2870,72,Prime,760,Employed,63467,2870,6889,4639,0.67339236463928,0,0,0,Low
2871,30,Subprime,488,Employed,33907,2871,5137,2245,0.43702550126532996,0,0,1,Low
2872,62,Subprime,548,Employed,32702,2872,3746,2848,0.7602776294714362,0,0,1,Medium
2873,34,Subprime,568,Employed,32757,2873,3712,2936,0.790948275862069,0,0,1,Medium
2874,32,Prime,792,Employed,60690,2874,8434,4734,0.5612995020156509,0,0,0,Low
2875,67,Near-Prime,649,Unemployed,10394,2875,5922,3028,0.5113137453562986,0,0,0,Low
2876,62,Prime,781,Employed,53246,2876,8140,2196,0.2697788697788698,0,0,0,Low
2877,50,Prime,749,Employed,67103,2877,10053,2698,0.2683775987267482,0,0,0,Low
2878,52,Prime,742,Employed,51262,2878,9201,5726,0.6223236604716879,0,0,0,Low
2879,52,Near-Prime,692,Self-Employed,42959,2879,4243,2127,0.5012962526514259,0,0,0,Low
2880,62,Prime,734,Employed,46959,2880,9507,3490,0.3670979278426423,0,0,0,Low
2881,52,Prime,732,Employed,48407,2881,4082,2225,0.5450759431651151,0,0,0,Low
2882,46,Subprime,477,Employed,26583,2882,3913,2642,0.6751852798364426,0,0,1,Low
2883,71,Prime,740,Employed,46960,2883,6181,1200,0.1941433425012134,0,0,0,Low
2884,21,Prime,730,Employed,62978,2884,8807,1873,0.2126717383899171,0,0,0,Low
2885,62,Prime,729,Employed,41519,2885,6610,2918,0.4414523449319213,0,0,0,Low
2886,22,Subprime,605,Unemployed,10297,2886,3502,3412,0.9743003997715591,0,0,1,Medium
2887,37,Near-Prime,712,Self-Employed,41060,2887,6867,4185,0.6094364351245085,0,0,0,Low
2888,50,Prime,759,Unemployed,8000,2888,12005,6177,0.5145356101624323,0,0,0,Low
2889,59,Subprime,639,Self-Employed,25353,2889,1958,874,0.4463738508682329,0,0,0,Low
2890,27,Subprime,614,Unemployed,10767,2890,4475,2074,0.46346368715083797,0,0,0,Low
2891,72,Prime,738,Employed,59287,2891,9262,7299,0.7880587346145541,0,0,0,Low
2892,47,Near-Prime,656,Employed,38365,2892,5323,4772,0.8964869434529401,0,0,1,Medium
2893,29,Near-Prime,695,Employed,45415,2893,7139,5738,0.8037540271746744,0,0,1,Low
2894,42,Near-Prime,708,Employed,39125,2894,5646,2924,0.5178887708111938,0,0,0,Low
2895,54,Prime,805,Employed,55136,2895,10435,4323,0.4142788691902252,0,0,0,Low
2896,66,Subprime,651,Employed,29509,2896,2507,2129,0.8492221779018747,0,0,1,Low
2897,69,Near-Prime,652,Employed,47415,2897,5050,4609,0.9126732673267327,0,0,1,Medium
2898,21,Prime,745,Employed,48242,2898,10887,5556,0.5103334251860017,0,0,0,Low
2899,29,Prime,776,Employed,50131,2899,11970,6330,0.5288220551378446,0,0,0,Low
2900,40,Prime,792,Employed,48311,2900,8929,3793,0.42479560981072906,0,0,0,Low
2901,73,Prime,787,Employed,51678,2901,3425,1948,0.5687591240875912,0,0,0,Low
2902,39,Near-Prime,676,Self-Employed,51409,2902,5701,4050,0.7104016839151026,0,0,0,Low
2903,56,Prime,699,Unemployed,11718,2903,9064,4138,0.45653133274492497,0,0,0,Low
2904,60,Prime,710,Employed,43689,2904,8534,2889,0.3385282399812515,0,0,0,Low
2905,65,Near-Prime,693,Employed,35196,2905,6504,4079,0.6271525215252153,0,0,0,Low
2906,24,Prime,763,Employed,58727,2906,8046,2317,0.2879691772309222,0,0,0,Low
2907,29,Subprime,514,Employed,22560,2907,4338,3643,0.8397879207007838,0,0,1,Medium
2908,61,Prime,751,Employed,47746,2908,6666,3088,0.46324632463246324,0,0,0,Low
2909,42,Prime,775,Employed,68449,2909,11473,1024,0.0892530288503443,0,0,0,Low
2910,38,Prime,703,Unemployed,8159,2910,12100,5026,0.41537190082644626,0,0,0,Low
2911,32,Prime,794,Employed,64546,2911,7173,1962,0.27352572145545795,0,0,0,Low
2912,62,Prime,734,Employed,67553,2912,7172,3763,0.5246793084216397,0,0,0,Low
2913,63,Near-Prime,742,Employed,34132,2913,6616,5143,0.7773579201934704,30,0,1,High
2914,59,Subprime,547,Self-Employed,22660,2914,2312,1718,0.7430795847750865,0,0,1,Medium
2915,29,Prime,708,Employed,52238,2915,8014,4266,0.5323184427252309,0,0,0,Low
2916,26,Near-Prime,657,Employed,31290,2916,7653,5879,0.7681954788971646,0,0,0,Low
2917,39,Near-Prime,675,Employed,40968,2917,7106,4292,0.603996622572474,0,0,0,Low
2918,68,Subprime,556,Employed,26766,2918,5480,6576,1.2,0,0,1,High
2919,67,Prime,741,Employed,58605,2919,9341,3187,0.3411840274060593,0,0,0,Low
2920,27,Prime,763,Employed,68969,2920,7778,5216,0.6706094111596812,0,0,0,Low
2921,36,Prime,743,Employed,63174,2921,9102,3788,0.4161722698308064,0,0,0,Low
2922,25,Near-Prime,676,Self-Employed,43913,2922,5774,2779,0.4812954624177347,0,0,0,Low
2923,36,Subprime,477,Employed,16203,2923,3363,2562,0.7618198037466548,0,0,1,Medium
2924,21,Prime,765,Employed,59433,2924,8952,2552,0.28507596067917784,90,1,1,Medium
2925,71,Prime,746,Employed,72226,2925,7136,4050,0.5675448430493274,0,0,0,Low
2926,57,Subprime,676,Employed,9936,2926,3782,1699,0.4492332099418297,0,0,0,Low
2927,59,Subprime,523,Employed,32136,2927,2091,2503,1.1970349115255858,0,0,1,High
2928,39,Subprime,471,Employed,27043,2928,2783,1714,0.6158821415738411,0,0,1,Low
2929,74,Near-Prime,710,Employed,33201,2929,5821,4757,0.8172135371929222,30,0,1,High
2930,57,Prime,763,Employed,63011,2930,4480,2032,0.45357142857142857,0,0,0,Low
2931,37,Near-Prime,629,Employed,53677,2931,7153,5036,0.704040262826786,0,0,0,Low
2932,46,Near-Prime,603,Self-Employed,46201,2932,2920,1553,0.5318493150684932,0,0,0,Low
2933,42,Prime,811,Employed,51288,2933,10339,5199,0.5028532740110262,0,0,0,Low
2934,28,Near-Prime,750,Employed,32452,2934,4060,2748,0.6768472906403941,0,0,0,Low
2935,53,Near-Prime,555,Employed,41157,2935,5392,1932,0.3583086053412463,0,0,1,Low
2936,22,Prime,731,Employed,63731,2936,10038,3067,0.3055389519824666,0,0,0,Low
2937,50,Near-Prime,763,Employed,36903,2937,9297,5037,0.5417876734430461,0,0,0,Low
2938,67,Near-Prime,656,Employed,37676,2938,6174,3080,0.4988662131519274,0,0,0,Low
2939,40,Subprime,550,Employed,44932,2939,1517,1764,1.162821357943309,60,0,1,High
2940,38,Prime,738,Self-Employed,65786,2940,10907,4919,0.4509947739983497,30,0,1,Medium
2941,63,Prime,705,Employed,66501,2941,8536,2844,0.3331771321462043,0,0,0,Low
2942,30,Near-Prime,594,Employed,28317,2942,6104,3368,0.5517693315858454,0,0,1,Low
2943,44,Prime,792,Employed,47928,2943,10115,3786,0.37429560059317846,0,0,0,Low
2944,24,Near-Prime,587,Employed,40597,2944,2661,1576,0.5922585494175122,0,0,1,Low
2945,57,Near-Prime,692,Unemployed,8000,2945,6009,2613,0.4348477284073889,0,0,0,Low
2946,24,Prime,785,Employed,71003,2946,8180,2682,0.3278728606356968,0,0,0,Low
2947,33,Near-Prime,607,Unemployed,14230,2947,7832,6291,0.8032431052093973,0,0,1,Low
2948,45,Near-Prime,633,Employed,35731,2948,7090,4871,0.6870239774330043,0,0,0,Low
2949,33,Prime,798,Employed,72839,2949,5745,2453,0.4269799825935596,60,0,1,Medium
2950,38,Subprime,611,Unemployed,9987,2950,4762,4050,0.8504829903401931,0,0,1,Medium
2951,44,Subprime,542,Employed,43536,2951,3949,3311,0.8384401114206128,60,0,1,High
2952,22,Near-Prime,740,Employed,41157,2952,3679,2237,0.6080456645827671,0,0,0,Low
2953,68,Near-Prime,740,Employed,44609,2953,6083,4583,0.7534111458162092,0,0,0,Low
2954,53,Prime,760,Employed,68999,2954,11069,5716,0.516397145180233,0,0,0,Low
2955,39,Subprime,525,Self-Employed,35665,2955,2285,1044,0.45689277899343544,0,0,1,Low
2956,29,Near-Prime,659,Self-Employed,44085,2956,8066,5030,0.6236052566327795,0,0,0,Low
2957,48,Near-Prime,694,Self-Employed,38870,2957,3731,1301,0.3487000804073975,0,0,0,Low
2958,55,Subprime,568,Self-Employed,31084,2958,2708,2732,1.0088626292466765,0,0,1,High
2959,59,Prime,787,Employed,46838,2959,7114,4020,0.5650829350576329,0,0,0,Low
2960,30,Subprime,488,Employed,28912,2960,4876,3400,0.6972928630024611,0,0,1,Low
2961,21,Prime,690,Employed,43906,2961,8017,3467,0.4324560309342647,0,0,0,Low
2962,62,Prime,757,Unemployed,8000,2962,6674,889,0.13320347617620618,0,0,0,Low
2963,41,Prime,730,Employed,55504,2963,9890,5893,0.5958543983822042,0,0,0,Low
2964,29,Subprime,542,Employed,35573,2964,4161,4275,1.0273972602739727,0,0,1,High
2965,67,Subprime,473,Employed,33554,2965,4167,4740,1.1375089992800576,0,0,1,High
2966,35,Near-Prime,680,Employed,39344,2966,5592,5297,0.9472460658082976,60,0,1,High
2967,55,Near-Prime,677,Employed,53975,2967,6381,2585,0.4051089170976336,0,0,0,Low
2968,25,Near-Prime,712,Employed,35447,2968,5024,4157,0.8274283439490446,0,0,1,Low
2969,61,Subprime,584,Employed,16493,2969,5174,6208,1.1998453807499034,0,0,1,High
2970,42,Prime,744,Employed,33178,2970,11288,2548,0.2257264351523742,0,0,0,Low
2971,61,Prime,797,Employed,43188,2971,11165,4737,0.42427227944469326,0,0,0,Low
2972,43,Prime,697,Unemployed,12449,2972,10588,4187,0.3954476766150359,0,0,0,Low
2973,27,Near-Prime,706,Employed,34921,2973,6779,5566,0.8210650538427496,0,0,1,Low
2974,43,Near-Prime,596,Employed,43687,2974,4133,707,0.17106218243406726,0,0,1,Low
2975,64,Prime,716,Employed,71462,2975,10266,7416,0.722384570426651,60,0,1,High
2976,45,Prime,701,Employed,43999,2976,9228,3996,0.43302990897269183,0,0,0,Low
2977,47,Subprime,626,Employed,30870,2977,4763,5139,1.0789418433760236,30,0,1,High
2978,61,Prime,747,Employed,60389,2978,10614,4680,0.44092707744488413,0,0,0,Low
2979,26,Near-Prime,679,Employed,33114,2979,6825,5108,0.7484249084249084,0,0,0,Low
2980,54,Subprime,513,Unemployed,14062,2980,1815,489,0.2694214876033058,90,1,1,High
2981,29,Prime,738,Employed,52122,2981,8821,3460,0.3922457771227752,0,0,0,Low
2982,69,Prime,719,Employed,51162,2982,7884,4550,0.5771182141045155,0,0,0,Low
2983,53,Near-Prime,699,Self-Employed,56892,2983,6378,4514,0.7077453747256193,0,0,0,Low
2984,71,Subprime,520,Employed,31136,2984,3084,1359,0.4406614785992218,0,0,1,Low
2985,26,Near-Prime,746,Self-Employed,47402,2985,5586,3699,0.6621911922663802,0,0,0,Low
2986,57,Subprime,479,Employed,36129,2986,3959,2554,0.6451124021217479,60,0,1,High
2987,51,Prime,717,Self-Employed,48495,2987,8135,2555,0.31407498463429623,0,0,0,Low
2988,54,Near-Prime,763,Employed,49998,2988,6182,2138,0.3458427693303138,0,0,0,Low
2989,61,Near-Prime,658,Employed,35984,2989,3720,2878,0.7736559139784946,0,0,0,Low
2990,49,Subprime,501,Employed,24732,2990,2667,3009,1.1282339707536557,0,0,1,High
2991,34,Prime,758,Employed,52280,2991,10312,7919,0.7679402637703646,90,1,1,High
2992,56,Subprime,551,Employed,24267,2992,2269,1092,0.48126928162185983,0,0,1,Low
2993,56,Near-Prime,638,Employed,46577,2993,7868,6321,0.8033807829181495,0,0,1,Low
2994,73,Prime,706,Self-Employed,57672,2994,10948,6294,0.5748995250274023,0,0,0,Low
2995,35,Prime,850,Employed,50087,2995,8463,3071,0.36287368545433063,0,0,0,Low
2996,28,Subprime,564,Employed,32047,2996,6498,4032,0.6204986149584487,0,0,1,Low
2997,46,Prime,672,Employed,52248,2997,11486,3298,0.2871321608915201,0,0,0,Low
2998,56,Prime,809,Employed,51719,2998,7101,2633,0.37079284607801716,0,0,0,Low
2999,68,Prime,774,Employed,55486,2999,10492,5040,0.4803659931376287,0,0,0,Low
